ID,title,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,32k-ids,count,positive,neutral,negative,numeric_sentiment
2017-En-11273,"holiday about 2 wks ago,playing pokemon and not paying attention. Placed my elbow on a rail 3 inches from 4 no sting.",0,0,0,0,0,0,0,0,0,0,0,6215 228 345 8 521 1254 31951 19534 25315 28 104 4323 2139 31946 1622 1904 92 14382 58 4 8519 458 3841 195 641 262 18416 31946,28,0,0,0,0.5
2017-En-22056,OMG IM CRYING HAHAHAHA ikaw talaga tagagising ko HAHA shet i set my alarm BUT I FORGOT TO TURN IT ON but im awake now so--,0,0,0,0,1,0,0,0,1,1,0,10883 5868 8805 31983 1589 2670 11430 11430 11430 332 31949 1051 1166 7068 5174 267 2046 186 31929 2670 11430 351 31928 332 491 92 5477 3599 19 2963 31974 1123 1849 23023 1621 2294 102 785 12944 483 117 918,42,1,0,0,1.0
2017-En-40024,Sometimes The Worst Place You Can Be Is In Your Own Head.' quotes worstenemy depression thinktoomuch,1,0,1,1,0,0,0,1,1,0,0,4344 94 16483 14621 636 1482 971 2136 646 3644 13875 8092 7135 7596 3146 34 21980 9859 419 1545 48 310,22,0,0,1,0.0
2017-En-22179,"stop the presses, said/proposed something racist.",1,0,1,0,0,0,0,0,0,0,0,1674 10 19216 31951 980 31990 3158 31945 1365 691 19615 31946,12,0,0,1,0.0
2017-En-11278,Everton not playing and fume on here have day off,1,0,1,0,1,0,0,0,1,0,0,7231 1418 104 1457 28 18 1430 58 845 103 644 382,12,0,1,0,0.5
2017-En-11266,It's ThirstyThursday which means it's time to rage. Get ready for tonight with personal hydration. Book now. 305-912-4937. itslit miami,1,0,0,0,1,0,0,0,0,0,0,133 31953 31932 1209 27161 4601 17168 384 2346 36 31953 31932 265 26 16025 31946 3338 2498 61 13192 84 1792 27307 31946 2689 483 31946 2031 31985 11948 4976 8312 31993 31986 5419 515 12628 20 16692,39,0,0,0,0.5
2017-En-31015,can't cheer for a jigaboo,0,0,1,0,0,0,0,0,0,0,0,175 31953 31928 12687 61 4 15629 324 55,9,0,0,1,0.0
2017-En-10195,47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the,1,0,1,1,0,0,0,0,1,0,0,17966 338 27571 19123 5230 296 1783 14893 41 2724 3455 1237 470 3829 361 753 41 7795 718 31932 10,21,0,0,1,0.0
2017-En-40959,Although I don't expect a trumpie to understand the difference between real things and pretend things.,1,0,1,0,0,0,0,0,0,0,0,2182 19 372 31953 31928 655 4 14230 151 26 1009 10 2039 1079 615 773 28 9214 773 31946,20,0,0,1,0.0
2017-En-10642,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome revenge,1,1,0,0,1,0,0,0,0,0,0,150 753 8674 1279 31953 31932 26618 28 332 419 36 31953 31932 265 26 428 31930 3289 74 19 438 230 691 764 1301 9714,26,1,0,0,1.0
2017-En-10887,Everybody talking about 'the first day of fall' but summer '16 is never gonna die revenge,1,0,1,0,0,0,0,0,0,0,0,16337 3232 228 924 964 378 644 39 1293 31953 102 2623 924 9866 46 595 5793 3829 9714,19,0,0,1,0.0
2017-En-21602,First day of fall quarter tomorrow. anxious sweat excited anxious blargh,0,1,0,1,1,0,0,0,0,0,0,2222 644 39 1293 9372 11047 31946 9528 5012 2353 9528 462 42 68,14,1,0,0,1.0
2017-En-11336,I've never seen fast & furious Tokyo drift. Boutta watch it,0,1,0,0,1,0,0,0,0,0,0,19 31953 45 595 1327 1050 775 21602 22805 15022 31946 137 157 5737 755 36,16,1,0,0,1.0
2017-En-40761,blues bar,0,0,0,0,0,0,0,0,0,0,0,6027 1919,2,0,1,0,0.5
2017-En-40067,It's interesting the photo of Mono Lisa is crying as well as the whole scene is very depressing ELE6200,0,0,0,0,0,0,0,0,1,0,0,133 31953 31932 987 10 3152 39 3852 31929 9665 46 8495 108 254 108 10 1136 2863 46 170 9289 266 2519 31994 9043,25,0,0,1,0.0
2017-En-21853,you should do a TED Talk on 'bubledygook'! I'm sure you could convince the masses to distrust those decrying TED Talks!,1,1,1,0,0,0,1,0,0,0,0,75 593 138 4 54 1432 11958 58 924 27163 1043 31941 31942 78 25346 19 31953 31940 735 75 369 11358 10 17996 26 1655 18567 714 724 8633 54 1432 9852 521 31956,35,1,0,0,1.0
2017-En-21006,"BTW, George W Bush left office in ,09. We have had terrific leadership under Barack Obama. Keep America Great.",1,0,1,0,1,0,0,0,0,0,0,14486 31951 4992 131 9496 1240 2964 41 1556 31976 4242 513 103 227 4200 8714 602 3273 173 12732 31946 3489 3246 700 31946,25,0,0,0,0.5
2017-En-31520,"<she really said in response to what she perceived as a forced jovial tone. With that, she slid out of the jeep and onto>",0,0,0,0,1,0,1,0,0,0,0,31926 0 4587 280 980 41 4508 26 272 351 20719 108 4 4697 2845 16695 4012 31946 1588 74 31951 351 14934 187 39 10 21662 28 2974 0,30,1,0,0,1.0
2017-En-31473,i swear people dont wanna see me happy like they will try to do anything to fuck up what i got going,1,0,1,0,0,0,0,0,0,0,0,332 10782 608 2553 9313 455 154 800 172 189 223 628 26 138 1005 26 18 979 208 272 332 438 685,23,0,0,1,0.0
2017-En-20656,Thank god the feds did not raise rates. Assume they are nervous about a world where 990 is the new employee form & the safety net is zilch,0,1,0,0,1,0,1,0,0,0,1,1978 5271 10 18 3412 290 104 7801 12341 31946 10281 1430 189 112 8205 228 4 917 718 1437 6433 46 10 429 15872 1393 775 10 5072 2831 46 1477 145 116,34,1,0,0,1.0
2017-En-40065,"so fucking sad when the person you love doesn't try fighting for your happiness, when you'd do anything for them.",1,0,1,0,0,0,0,0,1,0,0,117 18 979 25 2130 261 10 786 75 278 676 31953 31928 628 4991 61 276 7470 31951 261 75 31953 31937 138 1005 61 230 31946,28,0,0,1,0.0
2017-En-10308,more like every color looks the same triggered colorblind offended,1,0,1,0,0,0,0,0,1,0,0,222 172 361 842 833 10 663 29945 842 3815 212 16031,12,1,0,0,1.0
2017-En-20272,"ntfc mourinho is worried, bringing Ibra and Rushford on. panic",0,0,1,1,0,0,0,0,0,0,0,43 31928 31943 31939 19560 6 12763 46 3923 31951 6015 19 6908 28 11285 6325 58 31946 17803,19,0,0,1,0.0
2017-En-31259,When my friends send me ballons and fireworks through text...amazing smiling,0,0,0,0,1,1,1,0,0,1,0,974 92 1149 2065 154 2024 798 28 27357 502 1642 314 26685 13509,14,1,0,0,1.0
2017-En-40867,"Facebook is depressing without even being there. Two apps want it for logging in, I have missed at least two interesting events and they",0,0,1,0,0,0,0,1,1,0,0,9932 46 9289 703 395 704 343 31946 4203 4523 339 36 61 29224 41 31951 19 103 3861 166 1265 482 987 2753 28 189,26,0,0,1,0.0
2017-En-41106,"But what will complaining, pessimism, regret, and anger get you?",1,0,0,0,0,0,0,1,1,0,0,622 272 223 8230 31951 24 180 124 1633 31951 3559 31951 28 9087 203 75 31992,17,0,0,1,0.0
2017-En-11375,not going to waste my energy holding a grudge against someone who wasnt even in my life a year XD time to release those feelings of dislike,0,0,0,0,0,0,1,0,0,0,0,104 685 26 1901 92 3230 2986 4 604 9424 2178 1279 294 8972 395 41 92 567 4 370 31926 0 31965 265 26 2497 714 4010 39 7952,30,1,0,0,1.0
2017-En-31110,"I'm Black, 43. I read books, p/u my kids from school....'My prayer is that u wl lv a long, fulfilling, joyous, peaceful, GOD-pleasing life!",0,0,0,0,1,1,1,0,0,0,1,19 31953 31940 2999 31951 641 2958 19 162 529 31951 24 31990 31938 92 1160 195 1576 839 31953 2295 8091 46 74 111 8 31936 32 31948 4 468 31951 17167 31951 26596 31951 12896 31951 12539 31958 742 6076 567 31956,44,1,0,0,1.0
2017-En-30022,"now that I have my future planned out, I feel so much happier goals life happy igotthis yay",0,0,0,0,1,0,1,0,0,0,0,483 74 19 103 92 1804 8137 187 31951 19 479 117 321 4790 8279 567 800 28563 783 146 25110,21,1,0,0,1.0
2017-En-21778,Mom you remember when Narley died? You cried like a baby! bully,0,0,0,0,0,0,0,1,1,0,0,5991 75 2126 261 27231 2434 3626 31992 636 6940 172 4 1772 31956 20280,15,0,0,1,0.0
2017-En-40871,"cos cheer up, luv. your face is alot prettier when you're not frowning. <3",0,0,0,0,1,1,1,0,0,0,0,9924 12687 208 31951 18446 31946 276 1661 46 3132 17184 261 75 31953 7 104 965 341 25 31946 31926 0 31986,23,1,0,0,1.0
2017-En-40263,And there is despair underneath each and every action Each and every attempt to pierce the armour of numbness ' -Mgla,0,0,0,0,0,0,0,1,1,0,0,730 343 46 14604 6111 797 28 361 1637 3404 28 361 2621 26 24 11286 10 3319 373 39 14629 1027 924 349 31962 4643 31930,27,0,0,1,0.0
2017-En-11454,thomas473 you keep talkin shit and trying to offend me but you're just petty as fuck,1,0,1,0,0,0,0,0,0,0,0,40 22107 23561 31986 75 518 3182 6 171 12 28 1193 26 11400 154 102 75 31953 7 204 22070 108 18 979,24,0,0,1,0.0
2017-En-20609,I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player bully,1,0,1,0,0,0,0,0,0,0,0,19 2126 20419 565 23028 5652 2052 31953 31932 382 6015 187 529 427 4611 4365 16027 181 15801 663 181 31939 2173 2052 20280,25,0,0,1,0.0
2017-En-11089,This is a joke,0,0,1,0,1,0,1,0,0,0,0,164 46 4 6398,4,1,0,0,1.0
2017-En-40296,speaks sad music,0,0,0,0,0,0,0,0,1,0,0,6947 2130 712,3,0,0,1,0.0
2017-En-21681,"heavyheart these last couple of days, who are the cause of this fear of losing someone close ? amerikkka kkkops TerenceCrutcher",0,0,0,1,0,0,0,0,1,0,0,1525 11502 304 650 1154 39 947 31951 294 112 10 2707 39 64 4032 39 4857 1279 1524 8667 250 511 25260 5406 186 25260 5702 54 11311 20164 52 3327,32,0,0,1,0.0
2017-En-30489,i'm doing laundry and watching that 70's show with a bunch of strangers. happy birthday to me,0,0,1,0,1,0,0,0,0,0,0,332 31953 31940 1487 8084 28 1856 74 7860 31932 613 84 4 3788 39 15924 31946 800 2871 26 154,21,1,0,0,1.0
2017-En-11463,"chuckle. 'Any idea girl?' The dragoness let out a frustrated growl, blowing smoke out of her nostrils. The old man nodded +",1,0,1,0,0,0,0,0,0,0,0,19798 31946 924 6004 1612 1480 24038 94 9981 180 1080 187 4 6296 2782 31936 31951 10053 8278 187 39 279 262 20434 2433 31946 94 493 317 262 1411 31 31926 0,34,0,0,1,0.0
2017-En-11601,"you're looking for an argument that i'm not engaging in. He's not even speaking his own words, i'm not raging at him.",1,0,1,0,0,0,0,0,0,0,0,75 31953 7 621 61 101 10024 74 332 31953 31940 104 3718 41 31946 619 31953 31932 104 395 6647 311 630 1638 31951 332 31953 31940 104 29202 166 669 31946,33,0,0,1,0.0
2017-En-30594,"Yell, 'Bye, garbage!' cheerfully after it.",0,0,1,0,1,0,0,0,0,0,0,411 1091 31951 924 31967 5363 31951 5259 24576 549 3905 427 36 31946,14,1,0,0,1.0
2017-En-40629,New job training= too much meat eating! Oh well. Also- got approved to drive for Lyft! Just need a car... day35 sober,0,1,0,0,1,0,1,0,0,0,0,2083 884 3660 0 316 321 5310 3745 31956 3419 254 31946 1351 31958 438 16518 26 1922 61 9605 525 31956 1222 364 4 708 314 644 11868 20401,30,1,0,0,1.0
2017-En-10075,How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door. mad #,1,0,1,0,0,0,0,0,0,0,0,890 10 19258 0 31949 31956 3528 10 7069 31956 3403 92 8406 18610 593 19 4269 10 2989 24349 2355 31946 5166 31926 0,25,0,0,1,0.0
2017-En-21743,picoftheday : How...why... Really... !! funny picoftheday lol random laugh chair of funnypics virgin cafe i...,0,0,0,0,1,0,1,0,0,0,0,24 6148 525 519 79 1358 890 314 10810 314 2652 314 6351 1727 24 6148 525 519 79 5004 4791 2229 3026 39 1727 31945 779 15346 23070 332 314,31,1,0,0,1.0
2017-En-11304,Get to the gym and discover I forgot to put my gym shoes back in my bad steam from nose rage wwhhyyy,1,0,1,0,0,0,0,0,1,0,0,3338 26 10 5228 28 4095 19 7112 26 444 92 5228 1520 387 41 92 807 4230 195 5708 16025 8 1517 2493 17972,25,0,0,1,0.0
2017-En-30462,Your lion's heart Will protect you under stormy skies And I will always be listening for your laughter and your tears,0,0,0,0,1,0,1,0,0,0,1,3644 19571 31953 31932 1309 1759 1167 75 602 7439 31941 850 235 730 19 223 746 60 2400 61 276 10456 28 276 5021,25,0,0,1,0.0
2017-En-30507,cheer up smiling,0,0,0,0,1,1,0,0,0,0,0,12687 208 13509,3,1,0,0,1.0
2017-En-31463,At the end of the day you gotta be happy for you.,0,0,0,0,1,0,1,0,0,0,0,1614 10 477 39 10 644 75 8796 60 800 61 75 31946,13,1,0,0,1.0
2017-En-21288,Really sad & surprising. 1 side Russia fighting against IS & on the other supporting Pak which is epic centre 4 terrorism,0,0,0,1,0,0,0,0,1,1,0,2652 2130 775 3717 31946 293 1028 12173 4991 2178 2203 775 58 10 275 6798 21135 384 46 6533 1870 7 641 21059,24,0,0,1,0.0
2017-En-30582,"Cover it up with a smile, maybe it'll get better",0,0,0,0,1,1,1,0,0,0,1,10410 36 208 84 4 5550 31951 1761 36 31953 30 203 440,13,1,0,0,1.0
2017-En-10389,"so scared to ruffle feathers, he resorted to writing in cryptic code. UncleCamsCabin",0,0,1,1,0,0,0,0,1,0,0,117 7420 26 219 10941 17409 31951 121 30428 26 1097 41 29864 4783 31946 14458 31963 2023 31963 324 6,21,0,0,1,0.0
2017-En-31148,"Electro Set was pure enjoyment & exhilarating, captivating, & Poetic, Raw, exciting ..,",0,0,0,0,1,0,0,0,0,0,0,9785 85 5690 81 3727 7303 775 27895 31951 6846 31951 775 6464 8048 31951 16505 31951 3082 4805 31951,20,1,0,0,1.0
2017-En-11586,Yes but you were specifically fuming about him not signing enough people,1,0,1,0,0,0,0,0,0,0,0,2664 102 75 350 5746 18 13029 228 669 104 18781 647 608,13,0,0,1,0.0
2017-En-40952,Just reached 10k followers - WOW - thanks blues mcfc ctid,0,1,0,0,1,1,0,0,0,1,0,1222 8252 1121 31949 17224 349 6959 349 3424 6027 27461 31943 31939 21 31928 82,16,1,0,0,1.0
2017-En-20105,that's what I'm afraid of!,1,0,1,1,0,0,0,0,0,0,0,74 31953 31932 272 19 31953 31940 4079 39 31956,10,0,0,1,0.0
2017-En-20083,Now this is getting out of hand. I'm freaked out by this death...and I'm God!! mommaGrendel,0,0,0,1,0,0,0,1,1,0,0,1570 64 46 877 187 39 587 31946 19 31953 31940 25526 187 296 64 2596 314 225 19 31953 31940 1569 390 1484 3054 31974 11379 190,28,0,0,1,0.0
2017-En-10691,srry my feelings offend u hugging,1,0,0,0,0,0,0,1,1,0,0,9 31934 388 92 4010 11400 111 70 11792,9,0,0,1,0.0
2017-En-30265,I thought I got mad for anything but my bf gets mad over any little thing lmfao shit be hilarious,1,1,1,0,1,0,0,0,0,0,0,19 657 19 438 5166 61 1005 102 92 25713 1243 5166 359 249 366 665 32 31940 10961 31929 171 12 60 4467,24,0,0,1,0.0
2017-En-21474,Am I the only one with parking sensors who still manages to reverse into things?,0,0,1,0,0,0,0,0,1,1,0,539 19 10 309 150 84 14965 15896 294 485 6666 26 11459 412 773 31992,16,0,1,0,0.5
2017-En-10551,fury road!!,1,0,1,0,0,0,0,0,0,0,0,18 2580 3131 390,4,0,0,1,0.0
2017-En-11057,If only. Lol I just wish once he understood the crazy of his rabid fans & addressed it.,1,1,1,0,1,0,0,0,0,0,0,499 309 31946 15363 19 204 1112 1044 121 6663 10 3068 39 311 865 14920 2069 775 11443 36 31946,21,0,0,1,0.0
2017-En-20433,If the future doesn't fill you with existential dread are you even a real person,0,1,1,1,0,0,0,0,1,0,0,499 10 1804 676 31953 31928 1624 75 84 28076 9825 112 75 395 4 615 786,17,0,1,0,0.5
2017-En-22114,"Even after ref the 5k fraud, they still treat me like dirt. No returned calls or apology shocking customerservice",1,0,1,1,0,0,0,0,0,0,0,1794 427 868 10 592 31949 17616 31951 189 485 1998 154 172 5008 31946 1086 2634 4263 152 28217 9824 5914 21903,23,0,0,1,0.0
2017-En-31192,Come and join in with cakeclubhour tomorrow afternoon from 3pm! bizhour,0,1,0,0,1,0,1,0,0,0,0,8730 28 8392 41 84 5237 23310 16200 11047 6948 195 458 11799 31956 9068 16200,16,1,0,0,1.0
2017-En-21858,Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! restless,1,0,1,0,0,0,0,0,1,0,0,10094 46 22417 102 10 1280 46 6014 31946 734 2130 314 2711 26 203 2498 61 207 41 2031 1402 31946 24765 31956 30321,25,0,0,1,0.0
2017-En-10804,also madden isn't the funniest game to watch and if there isn't much happening it's boring,1,0,1,0,0,0,0,1,0,0,0,396 5166 7735 1158 31953 31928 10 11479 570 26 755 28 277 343 1158 31953 31928 321 4949 36 31953 31932 2723,23,0,0,1,0.0
2017-En-10555,grasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only,0,0,0,0,0,0,0,0,0,0,0,7655 10 26836 5421 1910 31953 31932 630 31996 384 189 290 2421 1046 31946 8588 20653 194 4110 258 412 4 27438 24069 31946 18867 181 81 10 309,30,1,0,0,1.0
2017-En-11659,"Me too,I really hope the writers decide to give us an return to McDanno we all love w/o resentment & animosity fingers crossed",0,0,0,1,0,0,1,0,0,0,0,2322 316 31951 31950 280 1194 10 4250 4420 26 747 128 101 1010 26 19561 44 2161 95 163 278 8 31990 31929 20330 377 775 2360 8306 4212 13014,31,0,0,1,0.0
2017-En-31363,"Today I answered a call from a college rep who didn't realize I did, and I got to hear part of his lively debate about if evolution is real.",0,0,0,0,1,0,0,0,0,0,0,9626 19 8289 4 1131 195 4 3242 1299 294 596 31953 31928 2715 19 290 31951 28 19 438 26 1415 487 39 311 11731 12748 228 277 8151 46 615 31946,33,1,0,0,1.0
2017-En-41089,Listening to at work is my slice of sunshine in this dreary cube world 9to5life,0,1,0,0,1,1,0,0,0,0,1,17079 26 166 207 46 92 11141 39 22144 41 64 26793 12602 917 1437 1545 31985 6221,18,0,1,0,0.5
2017-En-20555,any tips on why our wifi is terrible the past week? Slow or dropping out continuously - NW Calgary confused,1,0,1,0,0,0,0,0,1,0,0,249 3214 58 1025 554 8150 46 3069 10 1257 1373 31992 14393 152 7582 187 13023 349 29343 4000 31942 600 5878,23,0,0,1,0.0
2017-En-41425,"When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. recovery sober cantconacon",1,1,1,0,0,0,0,1,0,1,0,974 19 81 429 31951 19 2682 10 21610 15753 23572 20611 1275 31958 102 621 387 36 81 10 309 665 74 1070 31946 9682 20401 3168 2303 10128,30,0,0,1,0.0
2017-En-30716,cheer up punkin',0,0,0,0,1,0,1,0,0,0,0,12687 208 8434 6 31953,5,0,1,0,0.5
2017-En-20835,How had Matty Dawson not scored there!!!!!,1,0,1,0,0,0,0,0,0,1,0,890 227 4718 540 28826 104 20362 343 4285,9,0,0,1,0.0
2017-En-31006,you've had me the whole time watching ishABC after you've lost your glasses! It was hilarious!,0,1,0,0,1,0,1,0,0,0,0,75 31953 45 227 154 10 1136 265 1856 46 31935 8019 31963 427 75 31953 45 1675 276 3666 31956 133 81 4467 31956,25,0,0,1,0.0
2017-En-20775,"A liar an a bully for president? They say every vote matter , well I'm sorry you'll not get my vote until the year 2020",1,0,1,0,0,0,0,0,0,0,0,98 31914 101 4 20280 61 10446 31992 512 572 361 15146 1769 1556 254 19 31953 31940 3768 75 31953 30 104 203 92 15146 1137 10 370 1284 2225,31,0,0,1,0.0
2017-En-30028,"Good morning, love! Happy first day of fall. Let's make some awesome autumnmemories annabailey",0,0,0,0,1,1,1,0,0,0,0,1214 2647 31951 278 31956 6117 378 644 39 1293 31946 3979 31953 31932 463 260 1301 2012 9818 22918 886 2030 22764 8929,24,1,0,0,1.0
2017-En-31198,I see things in the clouds that others can't see so I can elate,0,0,0,0,1,0,1,0,0,0,0,19 455 773 41 10 19901 74 1020 175 31953 31928 455 117 19 175 914 251,17,1,0,0,1.0
2017-En-11563,"bloomer You interviewed one irate group, two filmmakers who don't live here and got stock statements. That's not journalism.",1,0,1,0,0,0,0,0,0,0,0,16887 13 636 17779 150 2085 251 2384 31951 482 24065 294 372 31953 31928 1313 845 28 438 2784 12666 31946 1237 31953 31932 104 22365 31946,28,0,0,0,0.5
2017-En-30024,wonderful experience watching you yesterday at. thankyou for the laughter,0,0,0,0,1,1,1,0,0,0,0,1039 1417 1856 75 5966 166 31946 281 28205 61 10 10456,12,1,0,0,1.0
2017-En-40346,Finished writing my second book tonight. somber sad youpromised havemercy author writer needpublisher beingedited workingonsidebook,0,0,0,0,1,0,1,0,1,0,0,25414 1097 92 911 109 13192 31946 29126 2130 75 21235 1040 103 1066 1445 713 2324 364 15638 3958 704 23094 1235 798 271 1532,26,1,0,0,1.0
2017-En-21375,KellyDodd Tamra would F her up if she swung on Tamra Kelly is a piece of pile of poo needstobeadmitted,1,0,0,0,1,0,0,0,0,0,0,9509 31965 16187 11390 105 194 238 279 208 277 351 1101 1781 58 11390 105 9509 46 4 1409 39 10107 39 14602 364 83 562 1031 9754,29,0,0,1,0.0
2017-En-20859,Anyyyyone wanna go to fright fest with me on Friday night? ghost,0,1,0,1,1,0,0,0,0,0,0,2417 26593 169 9313 298 26 9069 11968 84 154 58 9658 1217 31992 5805,15,1,0,0,1.0
2017-En-20643,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. hsm2,0,0,0,1,0,0,0,0,1,0,0,4384 19 81 4 912 517 31946 94 309 17214 487 81 2890 30592 14370 28 19912 194 203 387 1012 152 104 31946 70 4847 31981,27,0,0,1,0.0
2017-En-41466,I've been loving you too long OtisRedding blues,0,0,0,0,1,1,0,0,0,0,0,19 31953 45 379 3949 75 316 468 19019 14 15326 2376 6027,13,1,0,0,1.0
2017-En-21944,. & her Super PAC Joe in full panic mode over momentum! TrumpPence16 MAGA,0,1,0,1,0,0,0,0,0,0,0,1063 775 279 3473 211 2725 5408 41 887 17803 3493 359 18658 31956 1964 1454 31973 631 9866 6199 10621,21,1,0,0,1.0
